"","glottocode","TLI0005","TLI0035","TLI0044","TLI0081","TLI0096","TLI0102","TLI0107","TLI0120","TLI0140","TLI0155","TLI0164","TLI0179","TLI0180","TLI0360","TLI0364","TLI0370","TLI0371","TLI0373","TLI0376","TLI0378","TLI0381","TLI0383","TLI0388","TLI0392","TLI0398","TLI0400","TLI0401","TLI0430","TLI0431","TLI0440","TLI0453","TLI0512","TLI0513","TLI0514","TLI0515","TLI0517","TLI0518","TLI0519","TLI0549","TLI0552","TLI0560","TLI0570","TLI0578","TLI0580","TLI0582","TLI0589","TLI0592","TLI0596","TLI0598","TLI0604","TLI0608","TLI0612","TLI0613","TLI0615","TLI0616","TLI0617","TLI0621","TLI0624","TLI0629","TLI0630","TLI0631","TLI0635","TLI0636","TLI0640","TLI0642","TLI0654","TLI0668","TLI0670","TLI0672","TLI0673","TLI0674","TLI0682","TLI0738","TLI0751","TLI0766","TLI0771","TLI0790","TLI0792","TLI0801","TLI0804","TLI0839","TLI0840","TLI0841","TLI0842","TLI0843","TLI0844","TLI0845","TLI0846","TLI0847","TLI0848","TLI0849","TLI0850","TLI0852","TLI0853","TLI0855","TLI0856","TLI0857","TLI0858","TLI0859","TLI0860","TLI0861","TLI0865","TLI0866","TLI0867","TLI0868","TLI0871","TLI0872","TLI0873","TLI0874","TLI0875","TLI0877","TLI0878","TLI0879","TLI0880","TLI0881","TLI0882","TLI0884","TLI0885","TLI0886","TLI0887","TLI0888","TLI0889","TLI0890","TLI0891","TLI0892","TLI0893","TLI0894","TLI0895","TLI0896","TLI0898","TLI0899","TLI0900","TLI0901","TLI0902","TLI0903","TLI0904","TLI0905","TLI0906","TLI0907","TLI0908","TLI0910","TLI0911","TLI0912","TLI0913","TLI0914","TLI0915","TLI0916","TLI0918","TLI0919","TLI0920","TLI0921","TLI0923","TLI0924","TLI0925","TLI0928","TLI0929","TLI0930","TLI0931","TLI0932","TLI0933","TLI0934","TLI0935","TLI0936","TLI0937","TLI0938","TLI0939","TLI0940","TLI0943","TLI0945","TLI0947","TLI0951","TLI0952","TLI0953","TLI0954","TLI0955","TLI0956","TLI0957","TLI0958","TLI0959","TLI0960","TLI0961","TLI0962","TLI0963","TLI0964","TLI0965","TLI0966","TLI0967","TLI0968","TLI0970","TLI0971","TLI0972","TLI0973","TLI0974","TLI0975","TLI0976","TLI0977","TLI0978","TLI0979","TLI0980","TLI0981","TLI0982","TLI0983","TLI0984","TLI0985","TLI0986","TLI0987","TLI0988","TLI0989","TLI0990","TLI0991","TLI0992","TLI0993","TLI0994","TLI0995","TLI0996","TLI0998","TLI0999","TLI1000","TLI1002","TLI1003","TLI1004","TLI1005","TLI1006","TLI1007","TLI1008","TLI1009","TLI1010","TLI1011","TLI1012","TLI1013","TLI1014","TLI1015","TLI1016","TLI1017","TLI1018","TLI1019","TLI1020","TLI1021","TLI1022","TLI1023","TLI1024","TLI1025","TLI1026","TLI1027","TLI1028","TLI1029","TLI1030","TLI1031","TLI1032","TLI1033","TLI1035","TLI1036","TLI1037","TLI1038","TLI1039","TLI1040","TLI1041","TLI1042","TLI1043","TLI1044","TLI1045","TLI1046","TLI1047","TLI1049","TLI1050","TLI1051","TLI1052","TLI1053","TLI1055","TLI1056","TLI1057","TLI1058","TLI1059","TLI1060","TLI1061","TLI1062","TLI1063","TLI1064","TLI1065","TLI1066","TLI1067","TLI1068","TLI1069","TLI1070","TLI1071","TLI1072","TLI1073","TLI1074","TLI1075","TLI1076","TLI1077","TLI1078","TLI1079","TLI1080","TLI1081","TLI1082","TLI1083","TLI1084","TLI1085","TLI1087","TLI1088","TLI1089","TLI1090","TLI1091","TLI1092","TLI1093","TLI1094","TLI1096","TLI1097","TLI1098","TLI1099","TLI1100","TLI1101","TLI1102","TLI1103","TLI1104","TLI1105","TLI1106","TLI1107","TLI1109","TLI1110","TLI1111","TLI1112","TLI1113","TLI1115","TLI1116","TLI1117","TLI1118"
"877","east2282","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,"?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","TRUE","TRUE","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?",NA,"TRUE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","TRUE","TRUE","TRUE","FALSE","?","?","?","?","FALSE","TRUE","?","?","?","FALSE","FALSE","?","?","?",NA,NA,NA,"TRUE","FALSE","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE",NA,NA,"?","?","?","?","?","?","?","?","?","FALSE","FALSE","?","?","?","?",NA,"?","?","neither","?","?","?","?"
"882","east2328","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","False","False","False","True","False","False","False","False","False","False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","?","?","Identical","Possible","?","?","?","Average","Large (7-14)","?","?","?","?","Inflectional optative absent","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,NA,"?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","False","TRUE","TRUE","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"TRUE","?","?","?","?","?","?","?","?","?","?","?","clitics or affixes","?","?","?","?","FALSE","FALSE","TRUE","?","?","?","?","?","?","TRUE","?","?","?","FALSE","?","?","?","?","TRUE","TRUE","?","TRUE","special imperative","special negative","FALSE","FALSE","?","?","?","?","FALSE","FALSE","?","?","?","?","?","clitics",NA,"negative auxiliary verb","?",NA,NA,NA,NA,"?","?","?","?","?","?","?","?","?","?","?",NA,NA,NA,"?","suffixing","?","?","?","unique associative plural","?","?","?","?","TRUE","affix","post","?","?","?","2p with number distinctions","?","preverbal word","FALSE","Possessive",NA,NA,"?","Second singular and second plural","?","?","?","?","?","?","?","?","?","?","TRUE","FALSE","?","Predicate negation also present","?","suffixes","?","?","FALSE","no double negation","TRUE","TRUE","TRUE","FALSE","FALSE","?","TRUE","TRUE","FALSE","TRUE","negative word",NA,"?","TRUE","FALSE","?","concatenative","suffixes",NA,NA,NA,"TRUE","FALSE","TRUE","suffix","?","?","?","?","?","?","?","Interrogative-based","genitive-noun","?","?","?","FALSE",NA,NA,"?","?","?","?","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","?","unbounded","TRUE","?",NA,"?","Neither","neither","M","T","?","?"
"884","east2337","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,NA,"?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","FALSE","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","negative particle","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,"?",NA,"?","?","?","?","?","?","?","?","?","?","affix","post","?","?","?","?","?","postverbal word","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","no double negation","TRUE","TRUE","TRUE","FALSE","?","?","TRUE","TRUE","FALSE","TRUE","negative word","?","?","FALSE","FALSE","?","concatenative","suffixes",NA,NA,NA,"TRUE","FALSE","TRUE","suffix","?","?","?","?","?","?","?","?","?","?","?","?","FALSE",NA,NA,"?","?","?","?","?","?","?","?","?","TRUE","TRUE","?","?","TRUE","?",NA,"?","?","neither","?","?","?","?"
"885","east2342","?","?","?","?","restricted","?","false","restricted","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","True","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Absent","?","?","?","?","Pronoun-retention","Moderately complex","Average","Large (7-14)","?","?","?","?","Inflectional optative absent","?","?",NA,"?",NA,"?","?","0-2","?","?","2","no distinction","?","Highly differentiated","yes, with marking","?","?","?","?",NA,"decimal",NA,NA,NA,"?","?",NA,NA,"?",NA,NA,NA,NA,"?","?",NA,NA,NA,"?","?","?",NA,NA,NA,"?","?","?","?","?","?",NA,NA,NA,NA,"?","?","?",NA,NA,"?",NA,NA,NA,NA,"?","?","?",NA,NA,NA,NA,NA,NA,NA,"question particle","noun-num","Final","pronouns in subject position","?","?","TRUE","TRUE","?","?","?","TRUE","FALSE","?","?","?","?","TRUE","?","unrelated","FALSE","TRUE","?","?","?","?","FALSE","FALSE","?","FALSE","normal imperative","special negative","FALSE","TRUE","TRUE","?","?","?",NA,NA,NA,"FALSE","TRUE","noun-dem","demonstrative word",NA,"optional","?","TRUE","complex","?","?","?",NA,"?","TRUE",NA,"?","?","TRUE","FALSE","FALSE","TRUE","FALSE",NA,NA,"end",NA,NA,NA,NA,"pronouns sensitive to number",NA,"?","?",NA,"FALSE","FALSE",NA,NA,"?","obligatory","?",NA,"?","postverbal word","?",NA,"?","?",NA,NA,"direct and indirect",NA,"TRUE","FALSE","?","?","?",NA,"?","?","?","?",NA,"?","?",NA,"TRUE","?","TRUE","no double negation","TRUE","TRUE","TRUE","FALSE","?","FALSE","TRUE","FALSE","FALSE","TRUE",NA,NA,"FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA,"TRUE","FALSE","TRUE",NA,"?","?","?","none","Double-object construction","?","?","?","genitive-noun","?","not initial",NA,"FALSE","svo",FALSE,"?","?","?","?","FALSE","?","?","?","?","FALSE","FALSE","?","?","FALSE","?","FALSE","?","?","?","?","?",NA,NA
"886","east2347","?","?","?","?","?","?","?","?","?","?","?","?","?","0","false","false","false","false","false","false","true","false","true","false","false","false","false","False","True","True","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?",NA,"no infixes in verb inflection and agreement","no split markers in verb inflection and agreement","3-8","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,"?","?",NA,NA,"?",NA,NA,NA,NA,NA,"false",NA,NA,NA,NA,NA,NA,"True","separative",NA,"?","?","?","TRUE","FALSE","TRUE",NA,NA,"?","?","?","?","?",NA,"?","?",NA,"false",NA,"false","TRUE",NA,"?","false","false","false","true",NA,NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?",NA,"?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","TRUE","TRUE","TRUE","FALSE","?","?","?","TRUE","FALSE","TRUE","?","?","?","FALSE","FALSE","?","?","?",NA,NA,NA,"TRUE","FALSE","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE",NA,NA,"FALSE","FALSE","FALSE","TRUE","FALSE","?","?","?","?","FALSE","FALSE","?","?","?","TRUE",NA,"?","?","neither","?","?","TRUE","TRUE"
"891","east2379","true","false","true","false","restricted","?","false","restricted","?","false","false","true","true","0","false","false","false","false","false","false","true","true","true","false","true","false","false","?","False","?","false","false","false","true","true","false","true","false","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","?","Locational","Identical","Possible","Locational","?","Moderately complex","Large","Small (2-4)","Identical","?","'And' different from 'with'","?","?","?","TRUE","TRUE","TRUE","FALSE","no infixes in verb inflection and agreement","no split markers in verb inflection and agreement","9+","some (3-8)","?","3","?","?","?","?","?","?","?","absent","?","?",NA,"?","prenominal","?","false","true",NA,"true","true","false","post","?","false",NA,"false","false","true","false","false","false","False","separative","true","?","?",NA,NA,NA,NA,"?","?","?","?","?","?","1","?","?","?","false","true","false","false",NA,"TRUE","?",NA,"true",NA,NA,"S=Atr≠P (accusative)","P=T=G","?","question particle","noun-num","Second","pronouns in subject position","?","?","?","?","?","FALSE","TRUE","?","FALSE","?","?","?","?","?","TRUE","unrelated","?","FALSE","?","?","?","?","TRUE","?","identity","?","?","?","?","?","?","?","?","?","?","?","?","?","?","noun-dem","demonstrative word",NA,"obligatory",NA,"?",NA,"?","?","productive full and partial",NA,"TRUE","?","?","?","?","?","?","?","TRUE","FALSE","negative suffix",NA,"?","?","suffixing",NA,NA,"?",NA,"TRUE","?","?","?",NA,"clitic","post","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","definite distinct from demonstrative","?","?","?","?","definite word","?","?",NA,"?","?","suffixes","?","TRUE","FALSE","no double negation","TRUE","FALSE","TRUE","FALSE","TRUE","?","TRUE","TRUE","FALSE","TRUE","negative affix","FALSE","?",NA,NA,"?",NA,"suffixes",NA,NA,NA,"TRUE","FALSE","TRUE",NA,"S=Atr≠P","P=T≠G","?","none","?","?","?","Generic-noun-based","?","?","?","?","FALSE","sov",FALSE,"FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","?","?","FALSE","FALSE","?","?","FALSE","FALSE",NA,"null","?","neither","?","?","TRUE","TRUE"
"894","east2426","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","?","?","?","False","?","?","?","False","False","?","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,"?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","True","False","?","TRUE","TRUE","TRUE","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?",NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","TRUE","TRUE","TRUE","TRUE","?","?","?","?","FALSE","TRUE","?","?","?","FALSE","FALSE","?","?","?",NA,NA,NA,"TRUE","FALSE","TRUE","?","?","?","?","?","?","?","logical meanings","?","?","?","?","?","TRUE",NA,NA,"?","?","?","?","?","FALSE","FALSE","?","?","FALSE","FALSE","?","?","?","?",NA,"?","?","neither","?","?","?","?"
"899","east2542","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","?","?","?","?","?","?","?","Moderately small","Small (2-4)","?","?","?","?","?","?","?","?","?","?","?","?","?","2","TRUE","?","?","?","?","?","?","?","?","?","?","?",NA,"?","prenominal","initial","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","true","?","?","?","TRUE","FALSE","TRUE","?","?","FALSE","semantic","?","?","?","?","?","?","?","?","?","?",NA,NA,"?","?","?","?","?","S=Atr=P (neutral)","?","?","question particle","num-noun","Second","clitics or affixes","?","?","TRUE","?","FALSE","?","?","?","TRUE","?","?","?","?","?","TRUE","?","?","FALSE","?","?","?","?","TRUE","?","identity","?","?","?","?","?","FALSE","?","?","?","?","?","?","?","?","dem-noun","demonstrative word","affixes",NA,"negative particle","?",NA,"?","?","?","?","FALSE",NA,"?","?","?","FALSE","?","?",NA,NA,NA,NA,NA,"immediately preverbal","?","nominal plurality obligatory","all-nouns","pronouns sensitive to number","?","TRUE","FALSE","?",NA,"FALSE","affix","post","?","?","?","?","?","preverbal word","?","?","?","?",NA,"?",NA,"?","TRUE","FALSE","definite same as demonstrative",NA,NA,"?","?","definite word","?","?",NA,"Predicate negation also present","?","?","?","?","FALSE","no double negation","TRUE","TRUE","TRUE","FALSE","?","TRUE","FALSE","?","FALSE","TRUE","?",NA,"TRUE","FALSE","FALSE","two","concatenative","?",NA,NA,NA,"TRUE","FALSE","FALSE","suffix","?","?","?","?","Secondary-object construction","?","?","Dedicated","genitive-noun","Degree word-Adjective","initial",NA,"TRUE","word order free",NA,"?","?","?","?","TRUE","FALSE","FALSE","?","?","FALSE","FALSE","TRUE","?","TRUE","?","TRUE","?","?","neither","?","?","?","?"
"900","east2545","true","?","?","false","semi-restricted","none","false","restricted","false","?","?","true","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?",NA,"?","?","?","?","?","?","?","?","?","?","?","FALSE","TRUE","?","?","decimal",NA,"?","?","final","?",NA,NA,"true",NA,NA,NA,NA,"?","?",NA,NA,NA,"?","?","?","?","?",NA,"?","?","?","?","?","?",NA,NA,NA,NA,"?","1","2","?","?","?",NA,"?",NA,"?","?","?","?","?","?","?","?",NA,NA,NA,"interrogative verb morphology","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","unrelated","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","FALSE","?","?","?","?",NA,"?",NA,"?","?","FALSE","TRUE","?",NA,"?","?",NA,"?","?","?","?","?","?","?","negative suffix",NA,"?","?","suffixing","nominal plurality obligatory","humans-only","?","?","?","?","?","?","?","affix","post","?",NA,"?","?","?",NA,NA,"?","Second",NA,"?","?","direct and indirect",NA,"?","?","?","?","?","?","?","?",NA,NA,"?","?","?","prefixes","FALSE","?","?","no double negation","?","?","?","?","?","FALSE","?","TRUE","?","?","negative affix","?","?","?","?",NA,"concatenative","suffixes","?","?","?","?","?","?","suffix","?","?","none","none","?","?","?","?","genitive-noun","?","?","verbal affix or clitic","FALSE","sov",FALSE,"?","?","?","?","FALSE","FALSE","FALSE","?","?","?","?","?","left-leaning","TRUE","?",NA,"null","?","?","?","M","?","?"
"901","east2555","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,"?","?","true",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","true","False","False","False","TRUE","FALSE","TRUE","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?",NA,NA,"?","?","?","?","?","S=Atr=P (neutral)","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","TRUE","TRUE","?","?","?","?","TRUE","normal imperative","special negative","FALSE","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,"?","?","?","2p with number distinctions","?","?","?","?","?","?","?","Second singular","?","?","?","?","?","?","?","?","?","?","?","?","?","?","first, second, three-th","?","?","?","FALSE","?","TRUE","TRUE","TRUE","FALSE","?","?","?","?","FALSE","FALSE","?","?","?","FALSE","FALSE","?","?","?",NA,NA,NA,NA,NA,"TRUE","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE",NA,NA,"?","?","?","?","TRUE","FALSE","FALSE","?","?","FALSE","FALSE","?","?","?","?",NA,"?","?","neither","?","N","?","?"
"904","east2773","?","false","true","false","restricted","none","?","?","?","?","?","?","?","0","false","false","false","false","false","false","false","false","true","false","false","false","false","True","False","True","false","false","false","true","true","true","false","true","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","TRUE","?","no infixes in verb inflection and agreement","no split markers in verb inflection and agreement","3-8","some (3-8)","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","postnominal","?","?","?",NA,"?","?","?","post","?","false",NA,"false","false","false","true","false","false","False","cumulative","true","?","?","?","TRUE","FALSE","TRUE","?","?","?","?","?","?","?",NA,"?","?","false","true","false","true","FALSE",NA,"?",NA,"false",NA,NA,"S=Atr≠P (accusative)","P=T=G","?","question particle","?","Final","clitics or affixes","?","?","?","?","FALSE","?","?","?","?","?","?","?","?","TRUE","TRUE","?","?","?","FALSE","TRUE","?","?","FALSE","?","differentiation","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","dem-noun","demonstrative word","clitics",NA,NA,"?",NA,"?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?",NA,"?","?","suffixing","?","?","?","same as additive","TRUE","TRUE","?","?","?",NA,NA,"?","?","?","?","?",NA,"?","?","?","?","?","?","indirect only","?","?","?","definite same as demonstrative","indefinite same as one","indefinite word","?","?","definite word","?","?","?","Predicate negation also present","?",NA,"?","?","FALSE","no double negation","TRUE","TRUE","TRUE","FALSE","?","?","TRUE","TRUE","FALSE","TRUE","negative affix","?","?","FALSE","FALSE","?","concatenative","suffixes",NA,NA,NA,"TRUE","FALSE","TRUE","?","S≠Atr≠P","P=T=G","none","?","Indirect-object construction","?","?","Interrogative-based","genitive-noun","Degree word-Adjective","not initial","verbal affix or clitic","TRUE","sov",NA,"FALSE","TRUE","FALSE","TRUE","TRUE","?","?","?","?","FALSE","FALSE","?","?","TRUE","FALSE",NA,"?","?","neither","?","?","TRUE","TRUE"
"909","efik1245","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","?","?","?","?","?","?","Moderately complex","Small","Large (7-14)","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,NA,"initial","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","TRUE","TRUE","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?",NA,NA,"?","?","?","?","?","?","?","?","question particle","noun-num","Initial","clitics or affixes","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","FALSE","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,"?","TRUE","TRUE","noun-dem","demonstrative word","clitics",NA,NA,"?","simple","?","?","?","?","?","?","?","?","?","?","?","?","?","?","negative suffix",NA,"?","?","?","?","?","?","?","?","?","?","?","FALSE",NA,NA,"?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","no double negation","TRUE","TRUE","TRUE","TRUE","?","?","?","?","FALSE","FALSE","?",NA,"?","FALSE","FALSE","?","?","?",NA,NA,NA,NA,NA,"TRUE","?","?","?","?","?","Double-object construction","?","?","?","?","?","not initial","?","FALSE","svo",NA,"?","?","?","?","TRUE","TRUE","FALSE","?","?","FALSE","FALSE","?","?","?","?",NA,"?","?","neither","?","?","?","?"
"911","egaa1242","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,NA,"?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","TRUE","TRUE","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?",NA,"FALSE","?","?","?","?","?","?","?","?","question particle","noun-num","Final","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,"?","?","?","noun-dem","demonstrative word","?","?","negative particle","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,"end",NA,"?","?","?","?","?","?","?","?","?","?",NA,NA,"?","?","?","?","?","postverbal word","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","no double negation","TRUE","TRUE","TRUE","TRUE","?","?","?","?","TRUE","TRUE","?","?","?","FALSE","FALSE","?","?","?","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","?","?","?","?","?","?","?","?","?","genitive-noun","?","?","?","FALSE","svo",NA,"?","?","?","?","?","?","?","?","?","FALSE","FALSE","?","?","?","?",NA,"?","?","neither","?","?","?","?"
