"","glottocode","TLI0044","TLI0081","TLI0096","TLI0107","TLI0120","TLI0140","TLI0155","TLI0179","TLI0180","TLI0364","TLI0370","TLI0373","TLI0376","TLI0378","TLI0388","TLI0392","TLI0400","TLI0401","TLI0430","TLI0431","TLI0440","TLI0453","TLI0654","TLI0668","TLI0670","TLI0672","TLI0673","TLI0674","TLI0766","TLI0771","TLI0790","TLI0792","TLI0801","TLI0804","TLI0839","TLI0840","TLI0841","TLI0842","TLI0843","TLI0844","TLI0845","TLI0847","TLI0848","TLI0849","TLI0850","TLI0852","TLI0853","TLI0855","TLI0856","TLI0857","TLI0859","TLI0865","TLI0866","TLI0867","TLI0871","TLI0872","TLI0873","TLI0874","TLI0875","TLI0877","TLI0878","TLI0879","TLI0880","TLI0881","TLI0884","TLI0885","TLI0886","TLI0887","TLI0888","TLI0889","TLI0890","TLI0898","TLI0899","TLI0902","TLI0905","TLI0906","TLI0907","TLI0908","TLI0910","TLI0911","TLI0912","TLI0915","TLI0918","TLI0919","TLI0920","TLI0921","TLI0923","TLI0924","TLI0925","TLI0928","TLI0929","TLI0930","TLI0931","TLI0932","TLI0933","TLI0934","TLI0935","TLI0938","TLI0939","TLI0940","TLI0943","TLI0945","TLI0947","TLI0951","TLI0952","TLI0953","TLI0954","TLI0956","TLI0957","TLI0960","TLI0961","TLI0962","TLI0963","TLI0964","TLI0965","TLI0966","TLI0967","TLI0968","TLI0970","TLI0971","TLI0972","TLI0975","TLI0978","TLI0979","TLI0980","TLI0981","TLI0982","TLI0983","TLI0987","TLI0988","TLI0989","TLI0991","TLI0992","TLI0993","TLI0994","TLI0995","TLI0996","TLI0998","TLI0999","TLI1000","TLI1002","TLI1003","TLI1004","TLI1005","TLI1008","TLI1009","TLI1010","TLI1011","TLI1012","TLI1013","TLI1015","TLI1016","TLI1017","TLI1018","TLI1019","TLI1020","TLI1021","TLI1022","TLI1024","TLI1027","TLI1028","TLI1029","TLI1030","TLI1031","TLI1032","TLI1033","TLI1035","TLI1036","TLI1037","TLI1038","TLI1039","TLI1042","TLI1043","TLI1045","TLI1046","TLI1047","TLI1050","TLI1056","TLI1059","TLI1062","TLI1064","TLI1068","TLI1069","TLI1076","TLI1077","TLI1078","TLI1079","TLI1080","TLI1081","TLI1084","TLI1085","TLI1087","TLI1088","TLI1089","TLI1091","TLI1092","TLI1093","TLI1094","TLI1096","TLI1097","TLI1098","TLI1105","TLI1107","TLI1109","TLI1110","TLI1111","TLI1115","TLI1116","TLI1117"
"2872","pure1242","true","false","restricted","false","restricted","false","false","true","true","?","?","?","?","?","?","?","?","?","?","?","?","false","Absent","?","?","?","Locational","?","?","?","?","?","Inflectional optative absent","?","TRUE","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,"?","?",NA,"true","true","false","?","?","?","?","?","?","?","?","?","?","?","false","Both the A and P arguments","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","P precedes A","?","num-noun","?","?","?","?","?","FALSE","FALSE","?","FALSE","TRUE","?","?","?","?","?","?","FALSE","FALSE","TRUE","TRUE","?","identity","TRUE","normal imperative","special negative","FALSE","FALSE","TRUE","?","?","?","?","dem-noun","demonstrative word","?","?","negative particle",NA,"?","?","FALSE","TRUE","?","?","?",NA,NA,"TRUE","FALSE",NA,NA,NA,"?","suffixing","?","?","?","?",NA,"FALSE","affix","post","?","obligatory","?","2p with number distinctions","?","preverbal word","?",NA,"Second singular and second plural","indirect only","zero in at least some 3sg forms","?","?","?","?","?",NA,"?","?","?","No predicate negation","suffixes","TRUE","?","no double negation","?","TRUE","negative word","?","concatenative","suffixes","suffix","?","P=T=G","none","?","Indirect-object construction","Interrogative-based","?","?","initial","verbal affix or clitic","svo","FALSE","?","?","?","?","TRUE","?","TRUE","?","TRUE","dependent",NA,"T","?"
"2888","qawa1238","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","Absent","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","verbal constructions not possible","FALSE","FALSE","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","small (2-3 cases)","symmetrical","?","?","?","?","?","?","?","?","?","?","?","?","interrogative verb morphology","?",NA,"?","?","?","?","FALSE","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","TRUE","?","?","?","?","?","?","?","?","FALSE","?","?","?","FALSE","?","?","?","?","?",NA,"?","?","?","?","?","?","?",NA,NA,"?","?",NA,NA,"immediately postverbal",NA,"suffixing","pronouns number-indifferent","?","?","?",NA,"FALSE","?","?","?","?","?","?","?","postverbal word","?",NA,"?",NA,"?",NA,NA,"?","?","?",NA,"?","?",NA,"?","?","?","?","no double negation","?","TRUE","negative word","?","?","suffixes","?","?","?","?","?","?","?","genitive-noun","?","?",NA,"?","FALSE","?","?","?","?","?","?","?","?","?","?",NA,"T","?"
"2895","quil1240","?","?","?","false","restricted","false","?","true","false","?","?","?","?","?","?","?","?","?","?","?","?","false","Present","Topic","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","4 or more","?","?","?","?","?","?","?","?",NA,NA,NA,"?",NA,"true","true","true","?","?","?","?","?","?","?","?","?","?","?","false","Both the A and P arguments","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","P precedes A","interrogative verb morphology","num-noun",NA,"?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","TRUE","?","?","?","?","?","?","?","TRUE","?","?","?","?","dem-noun","demonstrative word","?","?","negative auxiliary verb","FALSE","productive full and partial","?","?","FALSE","?","?","?","TRUE","FALSE","?","?",NA,NA,NA,"immediately preverbal","suffixing","?","?","?","?","FALSE","?","affix","post","?",NA,"?","?","?",NA,"?","?","?","indirect only",NA,"?","?","?","?","?","also non-singular","?","?","?","?","suffixes","FALSE","?","no double negation","TRUE","?","?","?","reduplicative","?",NA,"?","?","?","none","?","?","noun-genitive","?","initial","?","vso","FALSE","?","?","?","?","TRUE","?","TRUE","?","TRUE","null",NA,NA,"?"
"2904","rama1270","true","?","?","false","restricted","false","false","true","true","false","false","false","false","false","false","false","false","false","True","False","True","false","Absent","?","Identical","Possible","?","Non-reduction","?","Differentiated","?","No grammatical marking","Inflectional optative absent","?","TRUE","?","FALSE","?","no infixes in verb inflection and agreement","no split markers in verb inflection and agreement","3-8","FALSE","2","no distinction","?","?","?","?","TRUE","FALSE","?","?","?","?","?",NA,"false","true","true","prae","prae",NA,NA,"false","false",NA,NA,NA,"False","separative","false","Only the A argument",NA,"Inflectional future exists",NA,"syncretism","TRUE","?",NA,NA,"true","Other perfect",NA,NA,NA,"?","?",NA,"?","noun-num","?","clitics or affixes","FALSE","TRUE","TRUE","TRUE","?","?","FALSE","TRUE","FALSE","TRUE","TRUE","?","TRUE","related","FALSE","?","?","TRUE","FALSE","?","TRUE","special imperative","special negative","TRUE","FALSE","FALSE",NA,"TRUE","TRUE","FALSE","dem-noun","demonstrative word","clitics",NA,"negative particle","TRUE","?","Related for all demonstratives","?","FALSE",NA,NA,"TRUE","TRUE","FALSE","TRUE","FALSE",NA,NA,NA,"?","?","pronouns sensitive to number","?","TRUE","TRUE",NA,"TRUE",NA,NA,"?","?","TRUE","2p with number distinctions","FALSE","preverbal word",NA,"FALSE","Second singular and second plural",NA,NA,"TRUE","TRUE","definite distinct from demonstrative","indefinite distinct from one","indefinite word",NA,"FALSE","definite word","pronominal plural affixes","?","prefixes","?","FALSE","no double negation","?","TRUE","negative word","TRUE","concatenative","suffixes","?","?","P=T≠G","?","?","?","?","genitive-noun","Adjective-Degree word","not initial",NA,"sov","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE",NA,"null","N","M","FALSE"
"2969","sahu1245","false","?","restricted","?","?","?","?","true","false","?","?","?","?","?","?","?","?","?","?","?","?","false","Absent","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,NA,"initial","?","plain-i/e","false","true","true","?","?","?","?","?","?","?","?","?",NA,"?","false","Both the A and P arguments","?","?",NA,"?","?",NA,NA,"?",NA,"?",NA,NA,NA,"?","?","A precedes P","intonation only","noun-num",NA,"pronouns in subject position","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","FALSE","?","?","?","?","?","?","?","?","?","?","?",NA,"noun-dem","demonstrative word",NA,"obligatory","negative particle","?","?","?","?","FALSE","?","?","?","?","?","?","?",NA,NA,"?",NA,"prefixing","?",NA,"?","?","FALSE","FALSE",NA,NA,"?","?","?","?","?","postverbal word","?",NA,"?","?",NA,"?","?","?","?","?","also non-singular","?","?",NA,"?",NA,"TRUE","?","no double negation","?","FALSE",NA,"?",NA,NA,NA,"S=Atr=P","P=T≠G","?","?","?","?","genitive-noun","?","not initial",NA,"svo","TRUE","?","?","?","?","TRUE","?","FALSE","?","FALSE","null","?","?",NA
"2975","sali1253","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Absent","?","Different","Possible","Locational","?","?","?","?","?","?","?","FALSE","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,NA,"?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","Both the A and P arguments","?","?","?","?","?",NA,NA,"?",NA,"?",NA,NA,NA,"?","?","P precedes A","interrogative verb morphology","num-noun",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","FALSE","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","?",NA,"dem-noun","demonstrative word","?","?",NA,"?","?","?","?","FALSE","?","?","?","?","?","?","?",NA,"TRUE","?","?","?","?","?","TRUE","?",NA,"TRUE","clitic","pre","?",NA,"?","?","?",NA,"?","FALSE","?","?",NA,"?","?","definite same as demonstrative","?","?",NA,"?","definite word","?","?","?","FALSE","?","double negation","?","FALSE",NA,"?","concatenative",NA,"suffix","S=Atr=P","?","?","?","?","?","noun-genitive","Adjective-Degree word","?",NA,"svo","FALSE","?","?","?","?","TRUE","?","TRUE","?","TRUE","?",NA,"M",NA
"2991","sand1273","false","?","?","?","?","?","?","false","false","?","?","?","?","?","?","?","?","?","?","?","?","false","?","Conjunctional","?","?","?","?","?","?","?","?","?","?","FALSE","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","prenominal","initial","?",NA,NA,"true","false","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","noun-num","?","pronouns in subject position","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","FALSE","?","?","TRUE","?","?","FALSE","FALSE","?","?","?","?","?","dem-noun","demonstrative word",NA,"obligatory",NA,"?","?","?","?","?","?","?","?","?","?","?","?","negative suffix",NA,"?","?","suffixing","?","?","TRUE","TRUE","?","?","clitic","post","?",NA,"?","2p with number distinctions","?",NA,"?","?","Second singular and second plural","?","?","?","?","definite distinct from demonstrative","indefinite distinct from one","indefinite word","?","?","definite affix","?","?",NA,"FALSE","?","no double negation","?","TRUE","negative affix","?","concatenative","suffixes","suffix","S=Atr=P","?","?","?","?","?","genitive-noun","Degree word-Adjective","not initial","?","sov","FALSE","?","?","?","?","TRUE","?","TRUE","?",NA,"null",NA,NA,"?"
"3004","sanm1287","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,"initial","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"asymmetrical","?","?","?","?","?","?","?","?","?","?","?","?","question particle","?","Initial","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","TRUE","?","?","FALSE","TRUE","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","dem-noun","demonstrative word","?","?","negative particle","TRUE","only full reduplication","?","?","?","?","?","?","TRUE","FALSE","?","?",NA,NA,NA,"?","?","?","?","TRUE","?","?","?",NA,NA,"?","?","?","?","?","preverbal word","?","?","?","?","?","?","?","definite distinct from demonstrative","?","?","?","?","definite word","?","?","prefixes","?","?","no double negation","TRUE","TRUE","negative word","?","concatenative",NA,"prefix","?","?","?","?","?","?","noun-genitive","Degree word-Adjective","initial","?","svo","?","?","?","?","?","?","?","TRUE","?","FALSE","?",NA,"M","?"
"3011","sanu1240","false","?","?","?","?","false","false","false","true","false","false","false","false","false","true","false","false","false","False","False","True","false","Present","?","Identical","Possible","?","Non-reduction","?","?","?","No grammatical marking","Inflectional optative absent","No overlap","FALSE","?","TRUE","?","?","?","3-8","TRUE","3","no distinction","?","Highly differentiated","?","verbal constructions not possible","FALSE","FALSE",NA,"XV","?","final","?","excl-as-person",NA,"false","true","?","?",NA,"false","false","false",NA,NA,NA,NA,"distributive","false",NA,NA,"No inflectional future","small (2-3 cases)","asymmetrical","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"?","?",NA,"intonation only","?",NA,"pronouns in subject position","?","?","TRUE","TRUE","?","?","?","TRUE","FALSE","FALSE","?","?","?","?","FALSE","?","?","FALSE","FALSE","identity","FALSE","normal imperative","special negative","FALSE","FALSE","TRUE",NA,"TRUE","TRUE",NA,"dem-noun","demonstrative word",NA,"obligatory","negative auxiliary verb","TRUE","?","?","TRUE",NA,"FALSE","TRUE","FALSE","FALSE","FALSE","?","?",NA,NA,"immediately postverbal",NA,NA,"pronouns sensitive to number","?","?","?",NA,"FALSE","clitic","post","?","optional","TRUE",NA,"FALSE","postverbal word",NA,NA,NA,"direct and indirect",NA,"FALSE","TRUE","?","?","?",NA,"TRUE","?","pronominal plural affixes","?",NA,"TRUE","TRUE","no double negation","?","FALSE",NA,"TRUE","concatenative",NA,NA,"S=P≠Atr","?","?","?","Indirect-object construction","?","genitive-noun","Adjective-Degree word","not initial",NA,"sov","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE",NA,"null","M","?",NA
"3028","savo1255","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","VX","postnominal","final","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","intonation only","num-noun",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","dem-noun","demonstrative word","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,NA,"?","suffixing","?","?","TRUE","FALSE","?","?","clitic","post","?","?","?","?","?","preverbal word","?","?","?","?","?","?","?","definite distinct from demonstrative",NA,NA,"?","?","definite word","?","?",NA,"?","?","no double negation","?","TRUE","negative word","?","concatenative","suffixes","?","?","?","?","?","?","?","genitive-noun","?","not initial","?","sov","?","?","?","?","?","TRUE","?","TRUE","?",NA,"?",NA,"N","?"
"3063","seri1257","?","?","?","?","?","?","?","false","false","false","true","true","false","true","true","false","false","false","?","False","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","no infixes in verb inflection and agreement","no split markers in verb inflection and agreement","9+","?","?","?","?","?","?","?","?","?","?","XV","circumnominal","final","?",NA,NA,"true","true","prae","prae","true","true","false","true","false","false","true","False","separative","false","?","?","?",NA,"?","?","?",NA,"false","?","?",NA,"?",NA,"?","?","?","question particle","noun-num","Final","clitics or affixes","?","?","?","?","?","?","FALSE","?","?","?","?","?","TRUE","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","noun-dem","demonstrative word","clitics",NA,NA,"?",NA,"?","?","?","?","?","?","?","?","TRUE","FALSE","negative prefix",NA,"?","?","prefixing","?","?","TRUE","?","?","?",NA,NA,"?","?","?","?","?",NA,"?","?","?","?","?","?","?","definite distinct from demonstrative","?","?","?","?","definite word","?","?","prefixes","?","?","no double negation","FALSE","TRUE","negative affix","?","concatenative","prefixes","suffix","?","?","?","?","?","?","genitive-noun","?","not initial","?","sov","FALSE","FALSE","TRUE","TRUE","?","TRUE","?","TRUE","?",NA,"null",NA,"M","?"
"3086","shek1245","true","?","?","?","?","?","?","?","?","false","false","false","false","false","false","false","false","false","False","False","?","false","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","FALSE","?","no infixes in verb inflection and agreement","split markers in verb inflection and agreement","3-8","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","split","?","true","true","false","false","false","false","true","False","separative","false","?","?","?","?","?","?","?","true","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","P=T≠G","?","?","?","?","?","?","?","?","sov","?","FALSE","TRUE","FALSE","?","TRUE","?","?","?",NA,"?","N",NA,"?"
"3103","shua1257","false","?","?","?","?","?","?","true","true","false","false","false","false","false","true","false","false","false","?","False","?","false","?","?","?","?","?","?","?","?","?","No grammatical marking","?","?","TRUE","?","FALSE","?","no infixes in verb inflection and agreement","no split markers in verb inflection and agreement","3-8","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"true","true","true","post","post","false","true","false","true","false","false","false","False","separative","false","?","?","Inflectional future exists","?","?","TRUE","?",NA,"false","true","Other perfect",NA,"false",NA,"?","?","?","?","num-noun","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","negative suffix",NA,"?","?","suffixing","?","?","?","?","?","?","affix","post","?",NA,"TRUE","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","FALSE","?","?","?","?","FALSE","TRUE","no double negation","?","TRUE","negative affix","?","concatenative","suffixes","suffix","S=Atr≠P","?","?","?","?","?","genitive-noun","Degree word-Adjective","?","?","sov","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE",NA,"null","?","M","FALSE"
"3143","sius1254","?","?","restricted","false","restricted","?","?","true","true","?","?","?","?","?","?","?","?","?","?","?","?","false","Present","Conjunctional","Different","Impossible","Locational","?","?","?","'And' different from 'with'","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","initial","?","excl-as-person","true","true","true","?","?","?","?","?","?","?","?","?","?","?","false","Both the A and P arguments","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","question particle","num-noun","?","clitics or affixes","?","?","?","FALSE","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","TRUE","TRUE","?","identity","?","?","?","?","?","FALSE","?","?","?","?","dem-noun","demonstrative word","clitics",NA,"negative particle",NA,"productive full and partial","?","FALSE","TRUE","?","?","?",NA,NA,"?","?",NA,"FALSE","?","?","suffixing","?","?","?","?",NA,NA,"?",NA,"?",NA,"?","?","?","?","?",NA,"?",NA,"zero in at least some 3sg forms","?","?","?","?","?",NA,"?","?","?","?","suffixes","FALSE","?","double negation","TRUE","TRUE","negative word","?","concatenative","suffixes","suffix","?","?","lex-based","?","?","Interrogative-based","?","?","initial",NA,"word order free","TRUE","?","?","?","?","TRUE","?","TRUE","?","TRUE","null","?","?","?"
"3144","siwa1245","?","?","?","false","?","false","?","true","true","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","prenominal","?","?","plain-i/e","true","true","true","?","?","?","?","?","?","?","?","?","?","?","true","?","?","?","?","?","?","false","?","?","?","?","?","?","?","S=Atr=P (neutral)","?","?","?","noun-num","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","dem-noun","demonstrative word","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","negative suffix",NA,"?","?","suffixing","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","prefixes","TRUE","?","no double negation","?","TRUE","negative affix","?","concatenative","suffixes","suffix","?","?","none","?","Secondary-object construction","?","genitive-noun","?","?","?","sov","TRUE","?","?","?","?","TRUE","?","TRUE","?",NA,"null","M","?","?"
"3159","sooo1256","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Present","Conjunctional","?","?","?","Gap","Different stem","?","?","?","?","?","?","?","?","?","?","?","?","?","2","?","?","Moderately differentiated","?","verbal constructions not possible","?","?","?",NA,NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Only the A argument","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"question particle","noun-num","Final","clitics or affixes","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","TRUE","TRUE","?","differentiation","TRUE","normal imperative","normal negative","FALSE","FALSE","?","?","?","?","?","noun-dem","demonstrative word","clitics",NA,"negative particle","TRUE","?","?",NA,"TRUE","?","?","?","FALSE","FALSE","?","?",NA,NA,NA,"immediately preverbal","suffixing","?","?","?","?",NA,"TRUE","affix","post","?","obligatory","?","2p with number distinctions","?",NA,"?","FALSE","Second singular and second plural","?","zero in all 3rd person forms","?","?","?","?","?",NA,"?","?","?","?","suffixes","TRUE","?","no double negation","?","TRUE","negative word","?","concatenative","prefixes","suffix","?","?","?","?","Indirect-object construction","?","noun-genitive","?","initial","?","vso","?","?","?","?","?","TRUE","?","TRUE","?","TRUE","?",NA,NA,"?"
"3212","sout2985","false","?","?","false","?","false","false","true","true","true","false","false","false","false","false","false","false","false","?","False","?","false","Present","?","?","?","Locational","?","Identical","?","?","?","Inflectional optative absent","Overlap for either possibility or necessity","TRUE","?","FALSE","?","no infixes in verb inflection and agreement","no split markers in verb inflection and agreement","3-8","?","2","no distinction","?","?","?","verbal constructions not possible","FALSE","FALSE","affixes on verbs possible","?","?","?","?","min/aug","true","true","true","post","post","false",NA,"false","false","false","false","true","False","cumulative","false","Both the A and P arguments","not syncretic","?","large (6-9 cases)","symmetrical","?","?","true","true","true","?","false",NA,NA,"?","?","?","?","num-noun","?","clitics or affixes","?","?","TRUE","FALSE","?","?","?","?","?","?","?","?","?","related","FALSE","?","?","TRUE","?","?","TRUE","?","?","FALSE","TRUE","TRUE","?","?","?","FALSE","dem-noun","demonstrative word","clitics",NA,"negative particle",NA,"?","Related for all demonstratives","?","FALSE","?","?","FALSE",NA,NA,"?","?",NA,NA,NA,"?","suffixing","pronouns sensitive to number","?","?","?",NA,"?","?","?","?",NA,"?","2p with number distinctions","FALSE","preverbal word","?","?","Second singular and second plural","indirect only",NA,"TRUE","FALSE","?","?","?",NA,"?","?",NA,"?","suffixes","FALSE","TRUE","no double negation","?","TRUE","negative word","TRUE","concatenative","suffixes","suffix","S=Atr≠P","T≠P=G","?","none","?","Interrogative-based","?","?","initial","verbal affix or clitic","word order free","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","?","TRUE","FALSE","TRUE","dependent","M","M","TRUE"
"3215","sout2994","?","?","restricted","true","restricted","false","true","false","false","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","plain-i/e",NA,"true","true","?","?","?","?","?","?","?","?","?","?","?","true","Both the A and P arguments","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","P precedes A","interrogative verb morphology","?",NA,"clitics or affixes","?","?","?","?","?","?","TRUE","?","?","?","?","?","TRUE","?","TRUE","?","?","TRUE","TRUE","identity","?","?","?","?","?","?","?","?","?","?","?","?","clitics",NA,NA,"?","?","?","FALSE","TRUE","?","?","?","?","?",NA,NA,"negative suffix",NA,"?","?","suffixing","?","?","TRUE","TRUE","FALSE","?",NA,NA,"?","?","?","?","?",NA,"Sentential","?","?","?","zero in at least some 3sg forms","?","?","definite distinct from demonstrative","indefinite distinct from one","indefinite affix","singular only","?","definite affix","?","?","prefixes","TRUE","?","no double negation","?","TRUE","negative affix","?","concatenative","suffixes","suffix","?","?","?","none","Secondary-object construction","?","?","?","?","?","sov","TRUE","?","?","?","?","TRUE","?","?","?",NA,"null",NA,NA,"?"
"3224","squa1248","false","?","restricted","false","restricted","false","false","true","false","?","?","?","?","?","?","?","?","?","?","?","?","false","Present","?","Different","Impossible","?","?","?","?","'And' different from 'with'","?","Inflectional optative absent","No overlap","FALSE","?","FALSE","?","?","?","?","?","?","?","?","?","?","verbal constructions not possible","FALSE","FALSE","affixes on verbs possible",NA,NA,NA,"?",NA,"true","true","true","?","?","?","?","?","?","?","?","?","?","?","false","Both the A and P arguments","not syncretic","?","small (2-3 cases)","syncretism","?","?","?","?","?","?","?","?","?","?","?","P precedes A","question particle","num-noun","Second","clitics or affixes","?","?","TRUE","TRUE","FALSE","?","FALSE","?","FALSE","?","FALSE","?","TRUE","?","FALSE","?","?","TRUE","FALSE","identity","?","special imperative","special negative","FALSE","FALSE","TRUE",NA,"?","?","FALSE","dem-noun","demonstrative word","clitics",NA,"negative auxiliary verb","FALSE","productive full and partial","?","FALSE","TRUE","?","?","FALSE","TRUE","TRUE","FALSE","TRUE",NA,NA,NA,"immediately preverbal","suffixing","pronouns sensitive to number","?","TRUE","TRUE",NA,NA,"clitic","pre","?","?","?","?","?",NA,NA,NA,"?","direct and indirect","zero in all 3rd person forms","TRUE","FALSE","definite distinct from demonstrative","indefinite distinct from one","indefinite word",NA,"?","definite word",NA,"Predicate negation also present","?","?","?","no double negation","TRUE","TRUE","negative word","TRUE","reduplicative","?",NA,"S=Atr=P","P=T≠G","?","none","?","Interrogative-based","noun-genitive","?","?","separate particle","vso","FALSE","?","?","?","?","TRUE","?","?","?","TRUE","null","?","?","?"
